Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;590001;bis:;609999
Ausgelesen am:;19.12.2024 12:31:12;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Zaehler1-Differenz [Impulse] = e5;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594267;13.10.24 00:10:10;-1,265;-1,737;-0,911;0,083;10,368;993,407;42,567;95,960;10,920;96,660;10,405;0,450;214,937;9,912;-50,000;2490;;60;12,21;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594268;13.10.24 00:11:10;-1,558;-1,728;-0,928;0,072;10,365;993,413;43,125;95,990;10,935;96,740;10,455;0,593;114,908;9,934;-50,000;2490;;60;12,23;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594269;13.10.24 00:12:10;-1,881;-1,778;-0,954;0,067;10,362;993,410;41,787;96,015;10,970;96,755;10,480;0,716;56,295;9,912;-50,000;2490;;60;12,23;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594270;13.10.24 00:13:10;-2,138;-1,784;-0,949;0,060;10,363;993,404;43,041;96,000;10,955;96,715;10,455;0,534;122,439;9,927;-50,000;2491;;60;12,23;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594271;13.10.24 00:14:10;-2,150;-1,769;-0,962;0,044;10,370;993,389;42,339;95,995;10,950;96,740;10,445;0,466;221,839;9,940;-50,000;2491;;60;12,22;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594272;13.10.24 00:15:10;-1,984;-1,719;-0,951;0,068;10,380;993,362;42,552;96,075;10,995;96,810;10,490;0,681;42,891;9,940;-50,000;2491;;60;12,22;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594273;13.10.24 00:16:10;-1,963;-1,787;-0,989;0,043;10,380;993,332;42,300;96,025;10,970;96,800;10,490;0,812;140,985;9,924;-50,000;2491;;60;12,22;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594274;13.10.24 00:17:10;-1,819;-1,809;-0,977;0,022;10,390;993,296;42,576;95,960;10,970;96,750;10,490;0,922;104,799;9,931;-50,000;2491;;60;12,22;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594275;13.10.24 00:18:10;-1,601;-1,805;-0,994;0,048;10,390;993,290;42,057;95,880;10,950;96,725;10,485;0,996;105,722;9,921;-50,000;2491;;60;12,22;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594276;13.10.24 00:19:10;-1,426;-1,759;-0,927;0,070;10,373;993,296;42,495;95,885;10,985;96,710;10,465;0,545;130,449;9,940;-50,000;2491;;60;12,22;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594277;13.10.24 00:20:10;-1,397;-1,671;-0,913;0,102;10,400;993,287;42,192;95,975;10,955;96,710;10,475;0,512;170,229;9,928;-50,000;2491;;60;12,23;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594278;13.10.24 00:21:10;-1,449;-1,598;-0,940;0,091;10,403;993,269;43,008;96,005;10,955;96,760;10,470;0,444;282,701;9,930;-50,000;2491;;60;12,21;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594279;13.10.24 00:22:10;-1,444;-1,662;-0,954;0,030;10,405;993,251;41,916;96,050;10,970;96,795;10,480;0,468;234,793;9,921;-50,000;2491;;60;12,21;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594280;13.10.24 00:23:10;-1,335;-1,702;-0,938;0,013;10,400;993,236;42,813;96,060;10,980;96,855;10,485;0,834;112,399;9,937;-50,000;2491;;60;12,22;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594281;13.10.24 00:24:10;-1,259;-1,700;-0,903;0,038;10,413;993,251;42,228;96,000;10,990;96,830;10,505;0,946;130,866;9,946;-50,000;2491;;60;12,23;13,77;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594282;13.10.24 00:25:10;-1,281;-1,694;-0,889;0,061;10,425;993,242;42,525;95,970;11,000;96,875;10,510;1,070;108,889;9,952;-50,000;2491;;60;12,23;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594283;13.10.24 00:26:10;-1,450;-1,713;-0,927;0,084;10,420;993,239;42,426;95,895;10,990;96,820;10,525;0,858;119,908;9,943;-50,000;2491;;60;12,22;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594284;13.10.24 00:27:10;-1,580;-1,748;-0,943;0,089;10,417;993,230;42,525;95,910;10,985;96,820;10,510;0,979;112,320;9,958;-50,000;2491;;60;12,22;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594285;13.10.24 00:28:10;-1,496;-1,712;-0,941;0,101;10,432;993,224;42,654;95,935;10,980;96,775;10,500;0,741;113,918;9,955;-50,000;2491;;60;12,22;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594286;13.10.24 00:29:10;-1,364;-1,697;-0,920;0,115;10,445;993,233;42,753;96,005;10,980;96,810;10,505;0,475;173,154;9,958;-50,000;2491;;60;12,22;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594287;13.10.24 00:30:10;-1,470;-1,709;-0,931;0,080;10,442;993,224;42,297;96,055;10,990;96,825;10,490;0,473;214,470;9,961;-50,000;2491;;60;12,21;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594288;13.10.24 00:31:10;-1,440;-1,707;-0,929;0,085;10,432;993,200;42,786;96,120;11,010;96,855;10,505;0,499;205,127;9,949;-50,000;2491;;60;12,21;14,13;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594289;13.10.24 00:32:10;-1,426;-1,725;-0,964;0,049;10,447;993,188;42,792;96,130;11,005;96,920;10,525;0,442;127,614;9,961;-50,000;2491;;60;12,22;13,69;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594290;13.10.24 00:33:10;-1,387;-1,758;-0,956;0,026;10,445;993,200;42,708;96,160;11,040;96,920;10,535;0,491;158,383;9,940;-50,000;2491;;60;12,21;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594291;13.10.24 00:34:10;-1,643;-1,755;-0,970;0,026;10,450;993,209;42,558;96,090;11,050;96,940;10,550;0,737;111,369;9,964;-50,000;2491;;60;12,22;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594292;13.10.24 00:35:10;-1,766;-1,761;-0,947;0,077;10,467;993,203;42,093;96,075;11,025;96,945;10,530;0,709;121,118;9,952;-50,000;2491;;60;12,22;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594293;13.10.24 00:36:10;-1,820;-1,741;-0,963;0,089;10,465;993,203;42,084;96,045;11,030;96,955;10,540;0,594;128,323;9,952;-50,000;2491;;60;12,22;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594294;13.10.24 00:37:10;-1,767;-1,746;-0,993;0,073;10,467;993,197;41,982;96,045;11,045;96,965;10,565;0,488;125,871;9,955;-50,000;2491;;60;12,23;13,73;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594295;13.10.24 00:38:10;-1,625;-1,763;-0,989;0,079;10,455;993,182;42,279;96,015;11,050;96,960;10,575;0,618;164,222;9,961;-50,000;2491;;60;12,21;14,13;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594296;13.10.24 00:39:10;-1,495;-1,800;-0,993;0,049;10,467;993,179;42,120;95,975;11,065;96,955;10,575;0,544;150,885;9,952;-50,000;2491;;60;12,21;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594297;13.10.24 00:40:10;-1,562;-1,811;-1,015;0,049;10,475;993,155;42,249;95,940;11,040;96,955;10,575;0,656;112,011;9,964;-50,000;2492;;60;12,22;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594298;13.10.24 00:41:10;-1,893;-1,789;-1,019;0,079;10,475;993,164;42,372;95,965;11,050;96,980;10,580;0,626;119,019;9,958;-50,000;2492;;60;12,22;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594299;13.10.24 00:42:10;-2,096;-1,790;-1,033;0,071;10,480;993,176;42,087;95,975;11,045;96,960;10,570;0,533;149,603;9,952;-50,000;2492;;60;12,22;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594300;13.10.24 00:43:10;-1,998;-1,809;-1,059;0,085;10,467;993,167;42,066;95,975;11,055;96,975;10,570;0,601;123,131;9,961;-50,000;2492;;60;12,21;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594301;13.10.24 00:44:10;-1,954;-1,809;-1,071;0,065;10,465;993,152;41,973;95,975;11,065;96,980;10,585;0,566;133,453;9,961;-50,000;2492;;60;12,21;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594302;13.10.24 00:45:10;-1,922;-1,835;-1,075;0,039;10,487;993,113;42,192;95,955;11,070;96,980;10,580;0,619;141,705;9,961;-50,000;2492;;60;12,21;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594303;13.10.24 00:46:10;-1,885;-1,830;-1,079;0,048;10,493;993,095;42,351;95,905;11,075;96,990;10,580;0,713;115,431;9,958;-50,000;2492;;60;12,22;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594304;13.10.24 00:47:10;-1,844;-1,825;-1,098;0,042;10,490;993,119;42,333;95,950;11,075;96,970;10,605;0,585;97,892;9,961;-50,000;2492;;60;12,22;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594305;13.10.24 00:48:10;-1,743;-1,856;-1,122;0,005;10,480;993,155;42,129;95,940;11,080;96,935;10,580;0,493;111,032;9,964;-50,000;2492;;60;12,22;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594306;13.10.24 00:49:10;-1,835;-1,872;-1,145;-0,007;10,490;993,173;41,988;95,905;11,040;96,930;10,570;0,438;195,902;9,955;-50,000;2492;;60;12,20;14,13;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594307;13.10.24 00:50:10;-1,774;-1,894;-1,148;-0,035;10,475;993,161;41,766;95,930;11,090;96,965;10,585;0,588;94,011;9,964;-50,000;2492;;60;12,22;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594308;13.10.24 00:51:10;-1,732;-1,882;-1,134;-0,030;10,477;993,143;42,201;95,905;11,095;96,960;10,615;0,554;86,698;9,961;-50,000;2492;;60;12,22;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594309;13.10.24 00:52:10;-1,753;-1,887;-1,138;-0,023;10,475;993,146;42,036;95,880;11,085;96,930;10,585;0,441;159,069;9,961;-50,000;2492;;60;12,21;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594310;13.10.24 00:53:10;-1,744;-1,796;-1,127;-0,002;10,470;993,158;42,321;95,885;11,065;96,940;10,570;0,458;243,231;9,964;-50,000;2492;;60;12,20;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594311;13.10.24 00:54:10;-1,649;-1,805;-1,131;-0,021;10,485;993,134;41,715;95,935;11,085;96,960;10,550;0,443;254,824;9,961;-50,000;2492;;60;12,20;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594312;13.10.24 00:55:10;-1,602;-1,761;-1,147;-0,013;10,480;993,098;42,252;95,925;11,070;96,985;10,575;0,443;257,006;9,964;-50,000;2492;;60;12,20;14,13;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594313;13.10.24 00:56:10;-1,611;-1,788;-1,127;-0,034;10,480;993,062;42,261;95,950;11,110;97,035;10,610;0,506;140,316;9,961;-50,000;2492;;60;12,21;14,25;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594314;13.10.24 00:57:10;-1,757;-1,799;-1,125;-0,030;10,477;993,038;41,988;95,900;11,115;97,020;10,615;0,653;146,256;9,967;-50,000;2492;;60;12,21;13,81;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594315;13.10.24 00:58:10;-1,844;-1,798;-1,130;-0,038;10,483;993,002;41,907;95,860;11,110;97,060;10,605;0,630;118,226;9,964;-50,000;2492;;60;12,21;14,05;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594316;13.10.24 00:59:10;-1,930;-1,821;-1,154;-0,024;10,493;992,969;42,543;95,855;11,110;97,035;10,615;0,643;105,666;9,967;-50,000;2492;;60;12,21;13,85;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594317;13.10.24 01:00:10;-1,921;-1,850;-1,201;-0,040;10,487;992,966;41,364;95,840;11,120;97,015;10,640;0,623;71,989;9,964;-50,000;2492;;60;12,22;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594318;13.10.24 01:01:10;-1,927;-1,906;-1,207;-0,072;10,493;992,939;42,192;95,805;11,150;96,960;10,640;0,626;66,544;9,964;-50,000;2492;;60;12,21;14,09;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594319;13.10.24 01:02:10;-2,008;-1,891;-1,192;-0,054;10,483;992,918;41,613;95,775;11,105;96,970;10,615;0,674;129,122;9,970;-50,000;2492;;60;12,21;14,13;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594320;13.10.24 01:03:10;-2,072;-1,906;-1,194;-0,059;10,485;992,903;42,243;95,745;11,090;97,005;10,630;0,737;132,441;9,964;-50,000;2492;;60;12,21;13,93;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594321;13.10.24 01:04:10;-2,118;-1,918;-1,219;-0,061;10,493;992,921;42,042;95,655;11,075;97,005;10,605;0,648;151,667;9,961;-50,000;2492;;60;12,21;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594322;13.10.24 01:05:10;-2,063;-1,913;-1,217;-0,046;10,485;992,939;41,409;95,680;11,105;96,985;10,615;0,666;114,829;9,970;-50,000;2492;;60;12,21;14,13;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594323;13.10.24 01:06:10;-1,937;-1,931;-1,215;-0,060;10,493;992,978;42,606;95,715;11,070;96,970;10,600;0,444;153,101;9,967;-50,000;2492;;60;12,20;13,89;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594324;13.10.24 01:07:10;-1,776;-1,926;-1,221;-0,077;10,483;992,993;41,502;95,730;11,075;96,980;10,595;0,490;174,898;9,977;-50,000;2492;;60;12,20;14,01;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594325;13.10.24 01:08:10;-1,844;-1,877;-1,198;-0,066;10,485;992,987;42,492;95,785;11,075;96,980;10,595;0,493;176,203;9,964;-50,000;2492;;60;12,20;13,97;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
