Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;948457;bis:;952809
Ausgelesen am:;16.06.2025 11:11:49;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940749;08.06.25 00:00:10;-33,218;-1,935;-2,189;1,174;14,283;997,391;0,012;86,250;14,835;81,520;15,120;0,558;188,212;17,728;-50,000;4160;416,0;;0,0;60;12,54;12,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940750;08.06.25 00:01:10;-33,583;-1,935;-1,484;1,234;14,273;997,400;0,012;86,130;14,825;81,565;15,125;0,669;205,313;17,710;-50,000;4160;416,0;;0,0;60;12,54;12,22;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940751;08.06.25 00:02:10;-34,448;-1,935;-1,966;1,286;14,270;997,391;0,012;86,060;14,825;81,585;15,120;0,520;193,039;17,713;-50,000;4160;416,0;;0,0;60;12,54;12,10;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940752;08.06.25 00:03:10;-34,452;-1,935;-2,235;1,086;14,262;997,379;0,012;86,380;14,815;81,610;15,130;0,479;215,201;17,710;-50,000;4160;416,0;;0,0;60;12,53;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940753;08.06.25 00:04:10;-34,065;-1,935;-2,384;1,068;14,265;997,358;0,012;86,470;14,795;81,555;15,085;0,524;277,127;17,698;-50,000;4160;416,0;;0,0;60;12,53;12,14;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940754;08.06.25 00:05:10;-33,819;-1,935;-2,468;0,988;14,250;997,340;0,012;86,575;14,810;81,540;15,110;0,472;197,173;17,689;-50,000;4160;416,0;;0,0;60;12,54;12,18;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940755;08.06.25 00:06:10;-33,532;-1,935;-2,438;0,940;14,235;997,328;0,012;86,895;14,815;81,550;15,125;0,517;131,186;17,679;-50,000;4160;416,0;;0,0;60;12,54;11,87;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940756;08.06.25 00:07:10;-33,129;-1,935;-2,435;0,878;14,222;997,325;0,012;87,045;14,795;81,560;15,080;0,526;227,003;17,679;-50,000;4160;416,0;;0,0;60;12,53;11,94;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940757;08.06.25 00:08:10;-33,399;-1,935;-2,356;1,040;14,222;997,340;0,012;86,725;14,780;81,545;15,065;0,525;225,951;17,679;-50,000;4160;416,0;;0,0;60;12,54;12,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940758;08.06.25 00:09:10;-33,906;-1,935;-2,278;0,968;14,217;997,349;0,012;86,685;14,785;81,610;15,100;0,786;200,177;17,679;-50,000;4160;416,0;;0,0;60;12,53;12,18;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
