Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;896724;bis:;906821
Ausgelesen am:;15.05.2025 10:36:47;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898992;10.05.25 00:00:10;-81,704;-1,935;-12,127;2,848;10,410;1005,968;0,012;56,170;10,895;50,470;12,095;0,659;258,767;14,124;-50,000;4098;409,8;;0,0;60;12,54;7,62;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898993;10.05.25 00:01:10;-81,581;-1,935;-12,546;2,414;10,395;1005,968;0,012;56,345;10,955;50,545;12,135;0,959;118,699;14,115;-50,000;4098;409,8;;0,0;60;12,55;7,70;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898994;10.05.25 00:02:10;-81,973;-1,935;-12,609;2,454;10,432;1005,965;0,012;56,335;10,990;50,590;12,170;0,923;42,778;14,097;-50,000;4098;409,8;;0,0;60;12,55;7,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898995;10.05.25 00:03:10;-82,014;-1,935;-12,675;2,556;10,445;1005,980;0,012;56,305;10,985;50,600;12,150;0,710;144,309;14,106;-50,000;4098;409,8;;0,0;60;12,55;7,74;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898996;10.05.25 00:04:10;-82,240;-1,935;-13,210;2,307;10,445;1005,983;0,012;56,520;11,010;50,710;12,165;1,200;36,439;14,081;-50,000;4098;409,8;;0,0;60;12,55;7,74;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898997;10.05.25 00:05:10;-82,168;-1,935;-12,800;2,142;10,445;1005,989;0,012;56,430;11,000;50,765;12,155;1,316;44,578;14,084;-50,000;4098;409,8;;0,0;60;12,56;7,82;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898998;10.05.25 00:06:10;-82,407;-1,935;-12,100;2,433;10,497;1006,013;0,012;56,045;10,980;50,675;12,100;0,946;265,297;14,066;-50,000;4098;409,8;;0,0;60;12,53;7,62;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
898999;10.05.25 00:07:10;-82,486;-1,935;-12,951;2,394;10,503;1006,013;0,012;56,200;11,030;50,785;12,115;0,936;134,589;14,069;-50,000;4098;409,8;;0,0;60;12,54;7,78;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899000;10.05.25 00:08:10;-82,621;-1,935;-12,214;2,326;10,510;1006,010;0,012;56,250;11,010;50,810;12,085;1,417;212,484;14,066;-50,000;4098;409,8;;0,0;60;12,54;7,78;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
899001;10.05.25 00:09:10;-82,580;-1,935;-11,875;2,590;10,535;1006,007;0,012;56,170;11,070;50,840;12,110;1,164;143,792;14,063;-50,000;4098;409,8;;0,0;60;12,55;7,54;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
