Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;916858;bis:;922631
Ausgelesen am:;26.05.2025 10:06:51;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";RH-unten [%RH] = m8 /E8/"190026";LT-unten [degC] = n5 /E13/"190027";RH-oben [%RH] = n6 /E14/"190027";LT-oben [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917711;23.05.25 00:00:05;-85,165;-1,935;-10,956;2,337;9,265;1001,009;0,012;54,400;9,130;48,830;10,275;1,214;290,469;14,048;-50,000;4098;409,8;;0,0;60;12,50;6,83;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917712;23.05.25 00:01:05;-85,041;-1,935;-11,541;2,261;9,257;1001,009;0,012;54,700;9,150;48,905;10,275;0,813;246,932;14,029;-50,000;4098;409,8;;0,0;60;12,50;6,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917713;23.05.25 00:02:05;-85,002;-1,935;-11,679;2,076;9,257;1001,018;0,012;55,040;9,150;49,005;10,290;1,209;253,429;14,017;-50,000;4098;409,8;;0,0;60;12,50;6,71;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917714;23.05.25 00:03:05;-85,055;-1,935;-11,929;2,148;9,262;1001,018;0,012;55,005;9,180;49,135;10,305;1,052;197,775;14,002;-50,000;4098;409,8;;0,0;60;12,51;6,79;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917715;23.05.25 00:04:05;-85,007;-1,935;-12,571;2,106;9,245;1001,012;0,012;55,205;9,185;49,025;10,310;0,884;235,665;13,977;-50,000;4098;409,8;;0,0;60;12,50;7,02;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917716;23.05.25 00:05:05;-84,941;-1,935;-12,589;1,997;9,225;1001,036;0,012;55,375;9,175;49,290;10,280;1,279;268,425;13,974;-50,000;4098;409,8;;0,0;60;12,50;6,90;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917717;23.05.25 00:06:05;-84,794;-1,935;-10,445;2,176;9,237;1001,042;0,012;54,895;9,160;49,365;10,315;1,000;268,194;13,971;-50,000;4098;409,8;;0,0;60;12,50;7,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917718;23.05.25 00:07:05;-84,725;-1,935;-10,866;2,009;9,235;1001,054;0,012;55,580;9,180;49,515;10,315;1,339;245,616;13,968;-50,000;4098;409,8;;0,0;60;12,50;6,59;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917719;23.05.25 00:08:05;-84,944;-1,935;-10,235;2,090;9,233;1001,063;0,012;55,175;9,170;49,635;10,320;1,309;223,959;13,959;-50,000;4098;409,8;;0,0;60;12,51;6,55;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
917720;23.05.25 00:09:05;-84,956;-1,935;-10,828;2,171;9,262;1001,099;0,012;55,425;9,175;49,875;10,305;1,154;281,408;13,962;-50,000;4098;409,8;;0,0;60;12,51;6,75;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
