Geraetetyp;000
Geraetename;LT6-digi-GPRS
Beschreibung;LT6-digi-GPRS
Seriennummer;A27210
Geraetenummer;60.900.20/215
Standortname;Wetterstation-Dach
Standortnummer;56-6182
Messstellennummer;TH Parkplatz
Hochwert;0,00;[m]
Rechtswert;0,00;[m]
Messpunkthoehe MPH;0,000;[mNN]
Einhaengetiefe ETH;0,000;[m]
Ausgelesene Daten von:;769999;bis:;790000
Ausgelesen am:;15.04.2025 12:42:35;von:;user
Kanal zum Ueberwachen:;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nr.;Datum / Uhrzeit;IR1 [W/m2] = m1 /E1/"800012";SR1 [W/m2] = m2 /E2/"800012";IR2 [W/m2] = m3 /E3/"800012";SR2 [W/m2] = m4 /E4/"800012";Temp [degC] = m5 /E5/"800012";Luftdruck [mbar] = m6 /E6/"190026";Bodenfeucht [vol%] = m7 /E7/"190026";Luftfeu-1 [%RH] = m8 /E8/"190026";Luftemp-1 [degC] = n5 /E13/"190027";Luftfeu-2 [%RH] = n6 /E14/"190027";Lufttemp-2 [degC] = n7 /E15/"190027";Windgeschw [m/s] = n8 /E16/"190027";Windricht [grad] = p1 /E17/"190027";Bodentemp-1 [degC] = r3 /E27/"158056";Bodentemp-2 [degC] = r4 /E28/"158056";Zaehler1 [Impulse] = e1;Regen-abs [mm] = c1=e1*0,1;Zaehler1-Differenz [Impulse] = e5;Regen-rel [mm] = c2=e5*0,1;Dauer Zählvorgang = f8;Vbatt [V] = f1;Tintern [degC] = f3;Alarmstufe = f5;Feldstärke 1 = f6;Seriennummer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731037;16.01.25 00:00:00;-6,609;-1,609;-7,639;-0,257;3,340;1021,076;30,267;87,485;3,995;89,520;3,570;0,567;348,300;-0,095;-50,000;3350;335,0;;0,0;60;12,01;2,34;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731038;16.01.25 00:01:00;-6,611;-1,610;-7,405;-0,257;3,340;1021,067;30,261;87,425;4,065;89,520;3,635;0,884;95,844;-0,108;-50,000;3350;335,0;;0,0;60;12,02;2,42;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731039;16.01.25 00:02:00;-6,664;-1,609;-7,071;-0,254;3,355;1021,055;30,270;87,440;4,100;89,465;3,630;0,852;29,784;-0,101;-50,000;3350;335,0;;0,0;60;12,04;2,26;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731040;16.01.25 00:03:00;-6,695;-1,556;-7,054;-0,228;3,347;1021,049;30,267;87,435;4,060;89,465;3,640;0,613;115,076;-0,095;-50,000;3350;335,0;;0,0;60;12,03;2,38;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731041;16.01.25 00:04:00;-6,657;-1,630;-7,062;-0,257;3,365;1021,040;30,249;87,430;4,075;89,465;3,630;0,746;68,496;-0,101;-50,000;3350;335,0;;0,0;60;12,04;2,26;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731042;16.01.25 00:05:00;-6,624;-1,576;-6,822;-0,254;3,365;1021,037;30,249;87,460;4,085;89,435;3,645;0,653;77,929;-0,120;-50,000;3350;335,0;;0,0;60;12,04;2,06;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731043;16.01.25 00:06:00;-6,568;-1,572;-7,119;-0,257;3,360;1021,040;30,243;87,510;4,070;89,450;3,635;0,533;121,151;-0,101;-50,000;3350;335,0;;0,0;60;12,04;2,46;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731044;16.01.25 00:07:00;-6,463;-1,609;-7,365;-0,257;3,355;1021,043;30,243;87,490;4,080;89,430;3,630;0,632;182,323;-0,108;-50,000;3350;335,0;;0,0;60;12,03;2,22;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731045;16.01.25 00:08:00;-6,459;-1,594;-7,287;-0,257;3,372;1021,046;30,243;87,430;4,085;89,420;3,665;0,602;106,256;-0,095;-50,000;3350;335,0;;0,0;60;12,03;2,42;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731046;16.01.25 00:09:00;-6,534;-1,605;-7,259;-0,257;3,377;1021,043;30,252;87,375;4,050;89,350;3,620;0,676;268,149;-0,132;-50,000;3350;335,0;;0,0;60;12,02;2,42;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731047;16.01.25 00:10:00;-6,635;-1,639;-7,513;-0,257;3,365;1021,046;30,255;87,315;4,065;89,350;3,645;0,530;185,676;-0,113;-50,000;3350;335,0;;0,0;60;12,03;2,38;;15;A27210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
